,UID,DATE,ValidUID,NullState,SyscalTime,CSV2555
328,uid://A002/X88fa54/Xb83,2014-08-08 02:37:32.751000,True,True,True,True
329,uid://A002/X88fa54/X9aa,2014-08-08 01:52:29.749000,True,True,True,True
330,uid://A002/X88fa54/X7a5,2014-08-08 01:06:14.061000,True,True,True,True
331,uid://A002/X88fa54/X72b,2014-08-08 00:55:52.296000,True,True,True,True
332,uid://A002/X88fa54/X57e,2014-08-07 23:59:07.216000,True,True,True,True
333,uid://A002/X88fa54/X4c0,2014-08-07 23:39:04.955000,True,True,True,True
334,uid://A002/X88fa54/X488,2014-08-07 23:34:18.168000,True,True,True,True
335,uid://A002/X88fa54/X1bf,2014-08-07 22:31:01.291000,True,True,True,True
336,uid://A002/X88fa54/X136,2014-08-07 22:20:06.447000,True,True,True,True
337,uid://A002/X88fa54/Xec,2014-08-07 21:49:29.688000,True,True,True,True
338,uid://A002/X88e746/X1005,2014-08-07 11:17:50.626000,True,True,True,True
339,uid://A002/X88e746/Xff0,2014-08-07 11:07:36.301000,True,True,True,True
340,uid://A002/X88e746/Xfcb,2014-08-07 10:55:04.293000,True,True,True,True
341,uid://A002/X88e746/Xa8d,2014-08-07 07:24:47.738000,True,True,False,True
342,uid://A002/X88e746/Xa7d,2014-08-07 07:14:43.833000,True,True,False,True
343,uid://A002/X88e746/Xa6d,2014-08-07 06:59:14.826000,True,True,False,True
344,uid://A002/X88e746/Xa6c,2014-08-07 06:52:31.516000,True,True,False,True
345,uid://A002/X88e746/Xa5c,2014-08-07 06:16:12.461000,True,True,False,True
346,uid://A002/X88e746/X8fc,2014-08-07 04:45:49.535000,True,True,False,True
347,uid://A002/X88e746/X735,2014-08-07 03:08:48.809000,True,True,True,True
348,uid://A002/X88e746/X4f3,2014-08-07 01:52:09.511000,True,True,True,True
349,uid://A002/X88e746/X3a4,2014-08-07 00:45:49.604000,True,True,True,True
350,uid://A002/X88e746/X2c7,2014-08-07 00:06:35.454000,True,True,True,True
351,uid://A002/X88e59c/X14d,2014-08-06 21:43:12.258000,True,True,True,True
352,uid://A002/X88cee1/X16f0,2014-08-06 12:03:06.440000,True,True,True,True
353,uid://A002/X88cee1/X16a4,2014-08-06 11:48:58.703000,True,True,True,True
354,uid://A002/X88cee1/Xa4e,2014-08-06 03:58:22.590000,True,True,True,True
355,uid://A002/X88cee1/X4d0,2014-08-06 00:27:51.771000,True,True,True,True
356,uid://A002/X883455/X12f,2014-07-31 04:40:58.328000,True,True,True,True
357,uid://A002/X88063e/X17f2,2014-07-29 11:51:50.311000,True,True,False,True
358,uid://A002/X88063e/X171b,2014-07-29 11:32:17.133000,True,True,True,True
359,uid://A002/X88063e/X1432,2014-07-29 10:17:23.043000,True,True,True,True
360,uid://A002/X88063e/X139e,2014-07-29 09:55:33.159000,True,True,True,True
361,uid://A002/X88063e/X1006,2014-07-29 08:47:53.552000,True,True,True,True
362,uid://A002/X88063e/Xfbe,2014-07-29 08:42:48.216000,True,True,True,True
363,uid://A002/X88063e/Xc31,2014-07-29 07:09:52.626000,True,True,True,True
364,uid://A002/X88063e/Xa23,2014-07-29 05:44:51.855000,True,True,True,True
365,uid://A002/X88063e/X95e,2014-07-29 05:15:43.812000,True,True,True,True
366,uid://A002/X88063e/X84c,2014-07-29 04:37:39.358000,True,True,True,True
367,uid://A002/X88063e/X694,2014-07-29 03:55:46.888000,True,True,True,True
368,uid://A002/X88063e/X5a3,2014-07-29 03:31:18.889000,True,True,True,True
369,uid://A002/X88063e/X1f1,2014-07-29 02:04:11.192000,True,True,True,True
370,uid://A002/X88063e/X190,2014-07-29 01:59:21.921000,True,True,True,True
371,uid://A002/X87f18c/X2038,2014-07-28 12:28:47.892000,True,True,True,True
372,uid://A002/X87f18c/X1e31,2014-07-28 11:20:02.468000,True,True,True,True
373,uid://A002/X87f18c/X1b1d,2014-07-28 10:13:14.388000,True,True,True,True
374,uid://A002/X87f18c/X1af5,2014-07-28 10:01:59.534000,True,True,True,True
375,uid://A002/X87f18c/X180c,2014-07-28 08:54:59.416000,True,True,True,True
376,uid://A002/X87f18c/X17a3,2014-07-28 08:46:49.414000,True,True,True,True
377,uid://A002/X87f18c/X15bd,2014-07-28 07:24:07.932000,True,True,False,True
378,uid://A002/X87f18c/X13ed,2014-07-28 05:58:22.539000,True,True,True,True
379,uid://A002/X87f18c/X1332,2014-07-28 05:32:02.078000,True,True,True,True
380,uid://A002/X87f18c/X116b,2014-07-28 04:44:58.893000,True,True,True,True
381,uid://A002/X87f18c/Xed9,2014-07-28 03:43:32.820000,True,True,True,True
382,uid://A002/X87f18c/Xed4,2014-07-28 03:42:35.688000,True,True,False,True
383,uid://A002/X87f18c/Xe2b,2014-07-28 03:20:08.275000,True,True,False,True
384,uid://A002/X87f18c/Xd73,2014-07-28 02:57:24.773000,True,True,True,True
385,uid://A002/X87f18c/Xa6e,2014-07-28 01:50:25.305000,True,True,True,True
386,uid://A002/X87f18c/X8ff,2014-07-28 01:15:23.990000,True,True,True,True
387,uid://A002/X87f18c/X5ce,2014-07-28 00:05:09.442000,True,True,True,True
388,uid://A002/X87f18c/X5b5,2014-07-28 00:01:09.115000,True,True,True,True
389,uid://A002/X87f18c/X114,2014-07-27 22:24:46.230000,True,True,True,True
390,uid://A002/X87f18c/Xd0,2014-07-27 22:19:13.122000,True,True,True,True
391,uid://A002/X87c075/X5428,2014-07-27 20:38:45.952000,True,True,True,True
392,uid://A002/X87c075/X53cd,2014-07-27 20:30:08.894000,True,True,True,True
393,uid://A002/X87c075/X5347,2014-07-27 20:03:31.654000,True,True,True,True
394,uid://A002/X87c075/X4c02,2014-07-27 16:23:31.596000,True,True,True,True
395,uid://A002/X87c075/X4a35,2014-07-27 15:38:44.588000,True,True,True,True
396,uid://A002/X87c075/X4817,2014-07-27 14:51:22.371000,True,True,False,True
397,uid://A002/X87c075/X455d,2014-07-27 13:49:59.355000,True,True,False,True
398,uid://A002/X87c075/X43a1,2014-07-27 13:10:49.764000,True,True,True,True
399,uid://A002/X87c075/X428a,2014-07-27 12:38:26.642000,True,True,True,True
400,uid://A002/X87c075/X41b6,2014-07-27 11:51:12.713000,True,True,True,True
401,uid://A002/X87c075/X4179,2014-07-27 11:42:48.287000,True,True,False,True
402,uid://A002/X87c075/X40d9,2014-07-27 11:21:31.234000,True,True,True,True
403,uid://A002/X87c075/X3d68,2014-07-27 10:01:19.247000,True,True,True,True
404,uid://A002/X87c075/X3d40,2014-07-27 09:58:25.806000,True,True,True,True
405,uid://A002/X87c075/X3af4,2014-07-27 08:47:56.260000,True,True,True,True
406,uid://A002/X87c075/X38ee,2014-07-27 07:53:56.470000,True,True,True,True
407,uid://A002/X87c075/X3766,2014-07-27 07:05:05.343000,True,True,True,True
408,uid://A002/X87c075/X31c9,2014-07-27 04:55:46.505000,True,True,True,True
409,uid://A002/X87c075/X2f7c,2014-07-27 03:59:44.857000,True,True,True,True
410,uid://A002/X87c075/X2f63,2014-07-27 03:55:47.711000,True,True,True,True
411,uid://A002/X87c075/X2cd9,2014-07-27 03:03:48.732000,True,True,True,True
412,uid://A002/X87c075/X2c43,2014-07-27 02:46:17.679000,True,True,True,True
413,uid://A002/X87c075/X289f,2014-07-27 01:20:55.053000,True,True,True,True
414,uid://A002/X87c075/X281d,2014-07-27 01:06:12.369000,True,True,True,True
415,uid://A002/X87c075/X252a,2014-07-27 00:00:40.671000,True,True,True,True
416,uid://A002/X87c075/X2315,2014-07-26 23:20:10.595000,True,True,True,True
417,uid://A002/X87c075/X1f8a,2014-07-26 22:08:55.586000,True,True,True,True
418,uid://A002/X87c075/X1b02,2014-07-26 20:32:51.234000,True,True,True,True
419,uid://A002/X87c075/X18ef,2014-07-26 19:10:20.942000,True,True,True,True
420,uid://A002/X87c075/X1692,2014-07-26 17:55:37.057000,True,True,True,True
421,uid://A002/X87c075/X1297,2014-07-26 16:29:11.060000,True,True,True,True
422,uid://A002/X87c075/X11d0,2014-07-26 16:10:03.729000,True,True,True,True
423,uid://A002/X87c075/X1066,2014-07-26 15:39:39.466000,True,True,True,True
424,uid://A002/X87c075/Xe7d,2014-07-26 14:46:56.933000,True,True,True,True
425,uid://A002/X87c075/Xda3,2014-07-26 14:23:38.995000,True,True,True,True
426,uid://A002/X87c075/Xba1,2014-07-26 13:43:41.198000,True,True,True,True
427,uid://A002/X87c075/Xaf7,2014-07-26 13:27:55.170000,True,True,True,True
428,uid://A002/X87c075/X8e2,2014-07-26 12:34:40.867000,True,True,True,True
429,uid://A002/X87c075/X7d6,2014-07-26 12:07:01.224000,True,True,True,True
430,uid://A002/X87c075/X5b8,2014-07-26 11:24:36.510000,True,True,True,True
431,uid://A002/X87c075/X3e3,2014-07-26 10:40:42.446000,True,True,True,True
432,uid://A002/X87c075/X1d2,2014-07-26 09:57:19.906000,True,True,False,True
433,uid://A002/X87c075/Xb7,2014-07-26 09:24:26.291000,True,True,True,True
434,uid://A002/X87b480/Xeb1,2014-07-26 04:36:06.771000,True,True,True,True
435,uid://A002/X87b480/Xb68,2014-07-26 03:04:56.519000,True,True,True,True
436,uid://A002/X87b480/Xa11,2014-07-26 02:34:36.036000,True,True,True,True
437,uid://A002/X87b480/X780,2014-07-26 01:41:40.484000,True,True,True,True
438,uid://A002/X87b480/X656,2014-07-26 01:12:48.216000,True,True,True,True
439,uid://A002/X87b480/X4ef,2014-07-26 00:27:46.835000,True,True,True,True
440,uid://A002/X87b480/X4be,2014-07-26 00:19:45.799000,True,True,True,True
441,uid://A002/X87b480/X114,2014-07-25 22:49:04.581000,True,True,True,True
442,uid://A002/X87b480/Xf5,2014-07-25 22:45:07.457000,True,True,True,True
443,uid://A002/X879b80/X1f77,2014-07-25 12:04:35.658000,True,True,True,True
444,uid://A002/X879b80/X1db1,2014-07-25 11:27:52.820000,True,True,True,True
445,uid://A002/X879b80/X1a52,2014-07-25 10:06:43.146000,True,True,True,True
446,uid://A002/X879b80/X1992,2014-07-25 09:50:37.281000,True,True,True,True
447,uid://A002/X879b80/X1751,2014-07-25 08:06:57.381000,True,True,True,True
448,uid://A002/X879b80/X11aa,2014-07-25 04:30:17.689000,True,True,True,True
449,uid://A002/X879b80/Xf77,2014-07-25 03:23:28.298000,True,True,True,True
450,uid://A002/X879b80/Xbeb,2014-07-25 01:34:05.125000,True,True,True,True
451,uid://A002/X879b80/X9bd,2014-07-25 00:52:47.146000,True,True,True,True
452,uid://A002/X879b80/X7d7,2014-07-25 00:20:57.110000,True,True,True,True
453,uid://A002/X879b80/X455,2014-07-24 23:17:26.642000,True,True,True,True
454,uid://A002/X879b80/X367,2014-07-24 23:05:57.307000,True,True,True,True
455,uid://A002/X879b80/Xa0,2014-07-24 21:57:10.283000,True,True,True,True
456,uid://A002/X877e41/X187c,2014-07-23 11:58:51.152000,True,False,True,True
457,uid://A002/X877e41/X16fb,2014-07-23 11:24:45.040000,True,True,True,True
458,uid://A002/X877e41/X16cd,2014-07-23 11:14:23.673000,True,True,True,True
459,uid://A002/X877e41/X1630,2014-07-23 10:48:52.777000,True,True,True,True
460,uid://A002/X877e41/X14c1,2014-07-23 10:20:23.848000,True,True,False,True
461,uid://A002/X877e41/X135b,2014-07-23 09:25:24.232000,True,True,True,True
462,uid://A002/X877e41/Xf59,2014-07-23 05:08:36.069000,True,True,True,True
463,uid://A002/X877e41/Xcd3,2014-07-23 03:17:36.431000,True,True,True,True
464,uid://A002/X877e41/X84f,2014-07-23 01:55:50.545000,True,True,True,True
465,uid://A002/X877e41/X452,2014-07-23 00:58:20.142000,True,True,True,True
466,uid://A002/X877e41/X41e,2014-07-23 00:52:09.925000,True,True,True,True
467,uid://A002/X877e41/X16e,2014-07-22 23:51:31.079000,True,True,True,True
468,uid://A002/X877e41/X8e,2014-07-22 23:27:17.535000,True,True,True,True
469,uid://A002/X877956/X18f9,2014-07-22 11:58:22.788000,True,True,True,True
470,uid://A002/X877956/X176e,2014-07-22 11:23:28.255000,True,True,False,True
471,uid://A002/X877956/X14f3,2014-07-22 10:24:54.224000,True,True,True,True
472,uid://A002/X877956/X12bd,2014-07-22 09:47:03.262000,True,True,False,True
473,uid://A002/X877956/X10ab,2014-07-22 09:11:31.199000,True,True,True,True
474,uid://A002/X877956/Xd35,2014-07-22 08:15:47.364000,True,True,True,True
475,uid://A002/X877956/Xc9e,2014-07-22 08:09:24.749000,True,True,False,True
476,uid://A002/X877956/X9a9,2014-07-22 07:27:38.409000,True,True,True,True
477,uid://A002/X877956/X875,2014-07-22 07:08:52.208000,True,True,True,True
478,uid://A002/X877956/X606,2014-07-22 06:04:31.367000,True,True,True,True
479,uid://A002/X877956/X460,2014-07-22 05:20:26.939000,True,True,True,True
480,uid://A002/X877956/X42f,2014-07-22 05:12:56.578000,True,True,True,True
481,uid://A002/X877956/X41f,2014-07-22 05:07:27.156000,True,True,True,True
482,uid://A002/X877956/X1a8,2014-07-22 04:05:29.056000,True,True,True,True
483,uid://A002/X877956/X66,2014-07-22 03:21:42.758000,True,True,True,True
484,uid://A002/X8774ae/X74e,2014-07-22 01:00:35.122000,True,True,True,True
485,uid://A002/X8774ae/X42c,2014-07-21 23:44:40.943000,True,True,True,True
486,uid://A002/X8774ae/X42b,2014-07-21 23:43:37.410000,True,True,True,True
487,uid://A002/X8774ae/X160,2014-07-21 22:37:30.549000,True,True,True,True
488,uid://A002/X8774ae/X85,2014-07-21 22:18:09.121000,True,True,True,True
489,uid://A002/X87544a/X32a5,2014-07-21 12:14:08.142000,True,True,True,True
490,uid://A002/X87544a/X3238,2014-07-21 11:43:55.312000,True,False,True,True
491,uid://A002/X87544a/X30ad,2014-07-21 11:08:38.679000,True,True,True,True
492,uid://A002/X87544a/X2ec0,2014-07-21 10:24:03.263000,True,True,True,True
493,uid://A002/X87544a/X2b35,2014-07-21 08:59:27.864000,True,True,True,True
494,uid://A002/X87544a/X2a98,2014-07-21 08:51:01.737000,True,True,False,True
495,uid://A002/X87544a/X2a26,2014-07-21 08:33:06.737000,True,False,False,True
496,uid://A002/X87544a/X27d0,2014-07-21 07:12:52.120000,True,True,True,True
497,uid://A002/X87544a/X2638,2014-07-21 05:51:29.245000,True,True,True,True
498,uid://A002/X87544a/X25eb,2014-07-21 05:46:19.255000,True,True,True,True
499,uid://A002/X87544a/X244f,2014-07-21 05:13:28.834000,True,True,True,True
500,uid://A002/X87544a/X22d1,2014-07-21 04:44:50.797000,True,True,True,True
501,uid://A002/X87544a/X222e,2014-07-21 04:27:40.220000,True,True,True,True
502,uid://A002/X87544a/X20c5,2014-07-21 04:00:51.595000,True,True,False,True
503,uid://A002/X87544a/X1f04,2014-07-21 03:08:11.457000,True,True,True,True
504,uid://A002/X87544a/X1a56,2014-07-21 01:21:43.221000,True,True,False,True
505,uid://A002/X87544a/X19e9,2014-07-21 01:09:17.276000,True,True,True,True
506,uid://A002/X87544a/X16db,2014-07-20 23:58:10.437000,True,True,False,True
507,uid://A002/X87544a/X158e,2014-07-20 23:28:42.973000,True,True,True,True
508,uid://A002/X87544a/X1545,2014-07-20 23:24:07.770000,True,True,False,True
509,uid://A002/X87544a/X13f5,2014-07-20 22:56:40.397000,True,True,False,True
510,uid://A002/X87544a/X12c8,2014-07-20 22:29:23.848000,True,True,True,True
511,uid://A002/X87544a/X110c,2014-07-20 21:53:08.879000,True,True,True,True
512,uid://A002/X87544a/Xeb3,2014-07-20 20:55:33.557000,True,True,False,True
513,uid://A002/X87544a/Xda7,2014-07-20 20:26:28.881000,True,True,True,True
514,uid://A002/X87544a/Xc2a,2014-07-20 19:47:42.595000,True,True,True,True
515,uid://A002/X87544a/Xaa6,2014-07-20 19:16:59.007000,True,True,True,True
516,uid://A002/X87544a/X9ff,2014-07-20 19:11:22.168000,True,True,True,True
517,uid://A002/X87544a/X7ad,2014-07-20 18:36:04.518000,True,True,True,True
518,uid://A002/X87436c/X12d5,2014-07-20 14:05:14.888000,True,True,True,True
519,uid://A002/X87436c/X1181,2014-07-20 13:29:23.560000,True,True,True,True
520,uid://A002/X87436c/Xfb5,2014-07-20 12:43:20.661000,True,True,True,True
521,uid://A002/X87436c/Xee4,2014-07-20 12:28:15.091000,True,True,True,True
522,uid://A002/X87436c/Xba6,2014-07-20 11:21:32.457000,True,True,True,True
523,uid://A002/X87436c/Xb7a,2014-07-20 11:16:57.210000,True,True,True,True
524,uid://A002/X87436c/Xb34,2014-07-20 11:08:33.289000,True,True,True,True
525,uid://A002/X87436c/Xb24,2014-07-20 10:52:00.845000,True,True,True,True
526,uid://A002/X87436c/Xa49,2014-07-20 09:56:06.543000,True,True,True,True
527,uid://A002/X87436c/X6ae,2014-07-20 08:24:46.164000,True,True,True,True
528,uid://A002/X87436c/X398,2014-07-20 07:05:17.327000,True,True,True,True
529,uid://A002/X87436c/X67,2014-07-20 05:15:15.442000,True,True,True,True
530,uid://A002/X872bbc/X1963,2014-07-19 22:00:36.439000,True,True,True,True
531,uid://A002/X872bbc/X1920,2014-07-19 21:52:52.100000,True,True,True,True
532,uid://A002/X872bbc/X1747,2014-07-19 21:06:46.556000,True,True,True,True
533,uid://A002/X872bbc/X1695,2014-07-19 20:33:02.891000,True,True,True,True
534,uid://A002/X872bbc/X15f4,2014-07-19 20:19:22.302000,True,True,True,True
535,uid://A002/X872bbc/X1201,2014-07-19 18:49:33.361000,True,True,True,True
536,uid://A002/X872bbc/Xff8,2014-07-19 18:02:17.140000,True,True,True,True
537,uid://A002/X872bbc/Xff7,2014-07-19 18:01:10.136000,True,True,True,True
538,uid://A002/X872bbc/Xe08,2014-07-19 17:05:42.090000,True,True,True,True
539,uid://A002/X872bbc/Xd3d,2014-07-19 16:26:01.057000,True,True,True,True
540,uid://A002/X872bbc/X9d3,2014-07-19 14:52:19.125000,True,True,True,True
541,uid://A002/X872bbc/X8ff,2014-07-19 14:38:32.598000,True,False,False,True
542,uid://A002/X872bbc/X657,2014-07-19 13:42:49.150000,True,True,True,True
543,uid://A002/X872bbc/X412,2014-07-19 12:54:23.780000,True,True,True,True
544,uid://A002/X872bbc/X177,2014-07-19 12:01:47.460000,True,True,False,True
545,uid://A002/X872bbc/X7c,2014-07-19 11:31:54.411000,True,True,True,True
546,uid://A002/X8719c8/X17e8,2014-07-19 08:21:00.264000,True,True,True,True
547,uid://A002/X8719c8/X1510,2014-07-19 07:10:06.140000,True,True,True,True
548,uid://A002/X8719c8/X13c7,2014-07-19 06:34:46.448000,True,False,True,True
549,uid://A002/X8719c8/X1143,2014-07-19 05:10:55.294000,True,True,False,True
550,uid://A002/X8719c8/Xf79,2014-07-19 04:02:29.996000,True,True,False,True
551,uid://A002/X8719c8/Xea4,2014-07-19 03:45:26.023000,True,True,False,True
552,uid://A002/X8719c8/X974,2014-07-19 02:19:27.533000,True,True,False,True
553,uid://A002/X8719c8/X754,2014-07-19 01:27:30.397000,True,True,True,True
554,uid://A002/X8719c8/X64d,2014-07-19 01:01:29.337000,True,True,True,True
555,uid://A002/X8719c8/X63d,2014-07-19 00:51:36.102000,True,True,True,True
556,uid://A002/X8719c8/X27f,2014-07-18 23:23:40.753000,True,True,True,True
557,uid://A002/X8719c8/X17a,2014-07-18 23:09:00.988000,True,True,True,True
558,uid://A002/X871528/X17f,2014-07-18 16:04:16.390000,True,True,True,True
559,uid://A002/X871528/Xa6,2014-07-18 14:48:46.415000,True,True,False,True
560,uid://A002/X871528/X67,2014-07-18 14:29:30.814000,True,True,True,True
561,uid://A002/X870a15/X151c,2014-07-18 12:02:26.314000,True,True,True,True
562,uid://A002/X870a15/X141e,2014-07-18 11:41:14.716000,True,True,True,True
563,uid://A002/X870a15/X10a7,2014-07-18 10:30:17.550000,True,True,False,True
564,uid://A002/X870a15/X1046,2014-07-18 10:21:17.114000,True,True,True,True
565,uid://A002/X870a15/X1008,2014-07-18 10:17:29.851000,True,True,True,True
566,uid://A002/X870a15/Xd1d,2014-07-18 09:38:48.074000,True,True,True,True
567,uid://A002/X870a15/Xa5e,2014-07-18 09:01:42.610000,True,True,True,True
568,uid://A002/X870a15/X7bb,2014-07-18 08:30:35.589000,True,True,True,True
569,uid://A002/X870a15/X603,2014-07-18 08:06:46.344000,True,True,True,True
570,uid://A002/X870a15/X3cc,2014-07-18 07:30:56.304000,True,True,True,True
571,uid://A002/X870a15/X248,2014-07-18 07:01:26.748000,True,True,True,True
572,uid://A002/X870a15/X127,2014-07-18 06:31:06.768000,True,True,True,True
573,uid://A002/X870a15/Xcc,2014-07-18 06:11:17.247000,True,True,True,True
574,uid://A002/X86fcfa/X14a6,2014-07-18 03:20:04.387000,True,True,False,True
575,uid://A002/X86fcfa/X1379,2014-07-18 02:48:27.765000,True,True,True,True
576,uid://A002/X86fcfa/X118f,2014-07-18 02:09:11.137000,True,True,True,True
577,uid://A002/X86fcfa/Xfb1,2014-07-18 01:28:54.108000,True,True,False,True
578,uid://A002/X86fcfa/Xf86,2014-07-18 01:21:14.328000,True,True,True,True
579,uid://A002/X86fcfa/Xdd8,2014-07-18 00:52:09.054000,True,True,True,True
580,uid://A002/X86fcfa/Xc7b,2014-07-18 00:13:11.725000,True,True,True,True
581,uid://A002/X86fcfa/X66b,2014-07-17 22:24:49.285000,True,True,False,True
582,uid://A002/X86fcfa/X31d,2014-07-17 21:34:50.466000,True,True,False,True
583,uid://A002/X86e521/X290f,2014-07-17 10:59:58.968000,True,True,True,True
584,uid://A002/X86e521/X290a,2014-07-17 10:59:07.984000,True,True,False,True
585,uid://A002/X86e521/X2415,2014-07-17 09:51:06.334000,True,True,True,True
586,uid://A002/X86e521/X229d,2014-07-17 09:30:45.455000,True,True,True,True
587,uid://A002/X86e521/X1ecf,2014-07-17 08:35:41.349000,True,True,True,True
588,uid://A002/X86e521/X1ab8,2014-07-17 07:34:50.669000,True,True,True,True
589,uid://A002/X86e521/X1850,2014-07-17 06:48:08.904000,True,True,True,True
590,uid://A002/X86e521/X1653,2014-07-17 06:17:11.454000,True,True,True,True
591,uid://A002/X86e521/X1298,2014-07-17 05:03:58.249000,True,True,True,True
592,uid://A002/X86e521/X1236,2014-07-17 04:49:21.955000,True,True,True,True
593,uid://A002/X86e521/X1235,2014-07-17 04:46:13.603000,True,True,True,True
594,uid://A002/X86e521/Xb25,2014-07-17 02:41:20.477000,True,True,False,True
595,uid://A002/X86e521/Xa06,2014-07-17 02:20:12,True,True,True,True
596,uid://A002/X86e521/X5ed,2014-07-17 01:31:23.497000,True,True,True,True
597,uid://A002/X86e521/X49c,2014-07-17 00:55:26.052000,True,True,True,True
